cnpj,codigo,descricao
14323476000178,4763604,"Comércio varejista de artigos de caça, pesca e camping"
14323476000178,4772500,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal"
14323476000178,4781400,Comércio varejista de artigos do vestuário e acessórios
14323476000178,4782201,Comércio varejista de calçados
14323476000178,4783102,Comércio varejista de artigos de relojoaria
14323476000178,4789001,"Comércio varejista de suvenires, bijuterias e artesanatos"
14323476000178,7319099,Outras atividades de publicidade não especificadas anteriormente
14323476000178,8219901,Fotocópias
14323476000178,8219999,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente
14323476000178,8291100,Atividades de cobranças e informações cadastrais
35278487000153,2330301,"Fabricação de estruturas pré-moldadas de concreto armado, em série e sob encomenda"
35278487000153,2330302,Fabricação de artefatos de cimento para uso na construção
35278487000153,2330303,Fabricação de artefatos de fibrocimento para uso na construção
35278487000153,2330399,"Fabricação de outros artefatos e produtos de concreto, cimento, fibrocimento, gesso e materiais semelhantes"
35278487000153,3811400,Coleta de resíduos não-perigosos
35278487000153,4120400,Construção de edifícios
35278487000153,4213800,"Obras de urbanização - ruas, praças e calçadas"
35278487000153,4222701,"Construção de redes de abastecimento de água, coleta de esgoto e construções correlatas, exceto obras de irrigação"
35278487000153,4299501,Construção de instalações esportivas e recreativas
35278487000153,4313400,Obras de terraplenagem
35278487000153,4330401,Impermeabilização em obras de engenharia civil
35278487000153,4330402,"Instalação de portas, janelas, tetos, divisórias e armários embutidos de qualquer material"
35278487000153,4330404,Serviços de pintura de edifícios em geral
35278487000153,4330499,Outras obras de acabamento da construção
35278487000153,4399103,Obras de alvenaria
35278487000153,4744099,Comércio varejista de materiais de construção em geral
35278487000153,6201502,Web design
35278487000153,6810201,Compra e venda de imóveis próprios
41944789000116,2599399,Fabricação de outros produtos de metal não especificados anteriormente
41944789000116,4647801,Comércio atacadista de artigos de escritório e de papelaria
41944789000116,4649401,Comércio atacadista de equipamentos elétricos de uso pessoal e doméstico
41944789000116,4649402,Comércio atacadista de aparelhos eletrônicos de uso pessoal e doméstico
41944789000116,4649404,Comércio atacadista de móveis e artigos de colchoaria
41944789000116,4649499,Comércio atacadista de outros equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente
41944789000116,4651601,Comércio atacadista de equipamentos de informática
41944789000116,4651602,Comércio atacadista de suprimentos para informática
41944789000116,4664800,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças"
41944789000116,4669999,Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente; partes e peças
41944789000116,4693100,"Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários"
40766429000109,4751201,Comércio varejista especializado de equipamentos e suprimentos de informática
40766429000109,4761003,Comércio varejista de artigos de papelaria
40766429000109,6201501,Desenvolvimento de programas de computador sob encomenda
40766429000109,6311900,"Tratamento de dados, provedores de serviços de aplicação e serviços de hospedagem na internet"
40766429000109,7319002,Promoção de vendas
40766429000109,7733100,Aluguel de máquinas e equipamentos para escritórios
40766429000109,8211300,Serviços combinados de escritório e apoio administrativo
40766429000109,8219999,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente
40766429000109,8299799,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente
40766429000109,8599604,Treinamento em desenvolvimento profissional e gerencial
40766429000109,9511800,Reparação e manutenção de computadores e de equipamentos periféricos
40738368000176,4530705,Comércio a varejo de pneumáticos e câmaras-de-ar
40738368000176,4619200,Representantes comerciais e agentes do comércio de mercadorias em geral não especializado
40738368000176,4646002,Comércio atacadista de produtos de higiene pessoal
40738368000176,4691500,"Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios"
40738368000176,4729699,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente
40738368000176,4742300,Comércio varejista de material elétrico
40738368000176,4744001,Comércio varejista de ferragens e ferramentas
40738368000176,4744002,Comércio varejista de madeira e artefatos
40738368000176,4744005,Comércio varejista de materiais de construção não especificados anteriormente
40738368000176,4744099,Comércio varejista de materiais de construção em geral
40738368000176,4751201,Comércio varejista especializado de equipamentos e suprimentos de informática
40738368000176,4752100,Comércio varejista especializado de equipamentos de telefonia e comunicação
40738368000176,4754701,Comércio varejista de móveis
40738368000176,4754702,Comércio varejista de artigos de colchoaria
40738368000176,4754703,Comércio varejista de artigos de iluminação
40738368000176,4755503,"Comercio varejista de artigos de cama, mesa e banho"
40738368000176,4757100,"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação"
40738368000176,4759801,"Comércio varejista de artigos de tapeçaria, cortinas e persianas"
40738368000176,4759899,Comércio varejista de outros artigos de uso pessoal e doméstico não especificados anteriormente
40738368000176,4761001,Comércio varejista de livros
40738368000176,4761003,Comércio varejista de artigos de papelaria
40738368000176,4763601,Comércio varejista de brinquedos e artigos recreativos
40738368000176,4763603,Comércio varejista de bicicletas e triciclos; peças e acessórios
40738368000176,4772500,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal"
40738368000176,4781400,Comércio varejista de artigos do vestuário e acessórios
40738368000176,4789005,Comércio varejista de produtos saneantes domissanitários
40738368000176,4789007,Comércio varejista de equipamentos para escritório
40738368000176,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional"
40738368000176,7739099,"Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador"
41576936000142,4634601,Comércio atacadista de carnes bovinas e suínas e derivados
41576936000142,4639701,Comércio atacadista de produtos alimentícios em geral
41576936000142,4646002,Comércio atacadista de produtos de higiene pessoal
41576936000142,4721103,Comércio varejista de laticínios e frios
41576936000142,4724500,Comércio varejista de hortifrutigranjeiros
41576936000142,4772500,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal"
41576936000142,4789005,Comércio varejista de produtos saneantes domissanitários
41576936000142,8211300,Serviços combinados de escritório e apoio administrativo
27088431000108,4530703,Comércio a varejo de peças e acessórios novos para veículos automotores
27088431000108,4732600,Comércio varejista de lubrificantes
29107696000131,4930201,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal."
29107696000131,4929902,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional"
29107696000131,4929901,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, municipal"
24501724000187,1822901,Serviços de encadernação e plastificação
24501724000187,4530705,Comércio a varejo de pneumáticos e câmaras-de-ar
24501724000187,4742300,Comércio varejista de material elétrico
24501724000187,4744003,Comércio varejista de materiais hidráulicos
24501724000187,4751201,Comércio varejista especializado de equipamentos e suprimentos de informática
24501724000187,4751202,Recarga de cartuchos para equipamentos de informática
24501724000187,4752100,Comércio varejista especializado de equipamentos de telefonia e comunicação
24501724000187,4753900,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo
24501724000187,4754703,Comércio varejista de artigos de iluminação
24501724000187,4789007,Comércio varejista de equipamentos para escritório
24501724000187,4789099,Comércio varejista de outros produtos não especificados anteriormente
24501724000187,6810202,Aluguel de imóveis próprios
24501724000187,7733100,Aluguel de máquinas e equipamentos para escritórios
